"年月日","都道府県ID","商品ID","数量"
"2016/9/30","39","7","1"
"2016/9/30","41","7","1"
"2016/9/30","45","7","1"
"2016/10/31","2","7","1"
"2016/10/31","8","7","1"
"2016/10/31","11","7","1"
"2016/10/31","12","7","1"
"2016/10/31","19","7","1"
"2016/10/31","26","7","1"
"2016/10/31","29","7","1"
"2016/10/31","31","7","1"
"2016/10/31","36","7","1"
"2016/10/31","37","7","1"
"2016/10/31","39","7","1"
"2016/10/31","41","7","1"
"2016/10/31","44","7","1"
"2016/10/31","45","7","1"
"2016/11/30","2","7","1"
"2016/11/30","8","7","1"
"2016/11/30","11","7","1"
"2018/1/1","4","7","1"
"2018/1/1","6","7","1"
"2018/1/1","7","7","1"
"2018/1/1","8","7","1"
"2018/1/1","12","7","1"
"2018/1/1","15","7","1"
"2018/1/1","16","7","1"
"2018/1/1","18","7","1"
"2018/1/1","20","7","1"
"2018/1/1","24","7","1"
"2018/1/1","26","7","1"
"2018/1/1","27","7","1"
"2018/1/1","28","7","1"
"2018/1/1","31","7","1"
"2018/1/1","34","7","1"
"2018/1/1","36","7","1"
"2018/1/1","37","7","1"
"2018/1/1","39","7","1"
"2018/1/1","40","7","1"
"2018/1/1","41","7","1"
"2018/1/1","44","7","1"
"2018/1/1","45","7","1"
"2018/1/1","46","7","1"
"2018/1/1","47","7","1"
"2018/2/1","2","7","1"
"2018/2/1","8","7","1"
"2018/2/1","12","7","1"
"2018/2/1","19","7","1"
"2018/2/1","24","7","1"
"2018/2/1","26","7","1"
"2018/2/1","27","7","1"
"2018/2/1","28","7","1"
"2018/2/1","29","7","1"
"2018/2/1","31","7","1"
"2018/2/1","34","7","1"
"2018/2/1","39","7","1"
"2018/2/1","41","7","1"
"2018/2/1","47","7","1"
"2018/3/1","2","7","1"
"2018/3/1","8","7","1"
"2016/11/30","12","7","1"
"2016/11/30","19","7","1"
"2016/11/30","27","7","1"
"2016/11/30","28","7","1"
"2016/11/30","29","7","1"
"2016/11/30","31","7","1"
"2016/11/30","34","7","1"
"2016/11/30","39","7","1"
"2016/11/30","41","7","1"
"2016/11/30","44","7","1"
"2016/11/30","47","7","1"
"2016/12/31","2","7","1"
"2016/12/31","7","7","1"
"2016/12/31","11","7","1"
"2016/12/31","12","7","1"
"2016/12/31","15","7","1"
"2016/12/31","16","7","1"
"2016/12/31","19","7","1"
"2016/12/31","22","7","1"
"2016/12/31","24","7","1"
"2016/12/31","27","7","1"
"2016/12/31","28","7","1"
"2016/12/31","31","7","1"
"2016/12/31","34","7","1"
"2016/12/31","36","7","1"
"2016/12/31","37","7","1"
"2016/12/31","39","7","1"
"2016/12/31","40","7","1"
"2016/12/31","41","7","1"
"2016/12/31","47","7","1"
"2018/4/1","26","7","1"
"2018/4/1","29","7","1"
"2018/4/1","34","7","1"
"2018/4/1","39","7","1"
"2018/4/1","41","7","1"
"2018/4/1","45","7","1"
"2018/5/1","2","7","1"
"2018/5/1","8","7","1"
"2018/5/1","11","7","1"
"2018/5/1","12","7","1"
"2018/5/1","19","7","1"
"2018/5/1","24","7","1"
"2018/5/1","27","7","1"
"2018/5/1","28","7","1"
"2018/5/1","29","7","1"
"2018/5/1","31","7","1"
"2018/5/1","34","7","1"
"2018/5/1","36","7","1"
"2018/5/1","39","7","1"
"2018/5/1","41","7","1"
"2018/5/1","44","7","1"
"2018/5/1","45","7","1"
"2018/5/1","47","7","1"
"2018/6/1","2","7","1"
"2018/6/1","8","7","1"
"2018/6/1","11","7","1"
"2018/6/1","19","7","1"
"2018/6/1","26","7","1"
"2018/6/1","27","7","1"
"2018/6/1","28","7","1"
"2018/6/1","29","7","1"
"2018/6/1","31","7","1"
"2018/6/1","34","7","1"
"2018/6/1","37","7","1"
"2018/6/1","39","7","1"
"2018/6/1","44","7","1"
"2018/6/1","45","7","1"
"2018/6/1","47","7","1"
"2018/7/1","2","7","1"
"2018/7/1","26","7","1"
"2018/7/1","34","7","1"
"2018/7/1","39","7","1"
"2018/7/1","41","7","1"
"2018/7/1","44","7","1"
"2018/7/1","45","7","1"
"2018/8/1","26","7","1"
"2018/8/1","39","7","1"
"2018/8/1","41","7","1"
"2018/8/1","44","7","1"
"2018/8/1","45","7","1"
"2018/9/1","2","7","1"
"2018/9/1","8","7","1"
"2018/9/1","29","7","1"
"2018/9/1","34","7","1"
"2018/9/1","41","7","1"
"2018/9/1","45","7","1"
"2018/10/1","34","7","1"
"2018/10/1","41","7","1"
"2018/10/1","45","7","1"
"2018/11/1","26","7","1"
"2018/11/1","34","7","1"
"2018/11/1","39","7","1"
"2018/11/1","41","7","1"
"2018/11/1","45","7","1"
"2016/1/1","8","3","1"
"2016/1/1","11","3","1"
"2016/1/1","12","3","1"
"2016/1/1","15","3","1"
"2016/1/1","19","3","1"
"2016/1/1","24","3","1"
"2016/1/1","26","3","1"
"2016/1/1","27","3","1"
"2016/1/1","28","3","1"
"2016/1/1","29","3","1"
"2016/1/1","31","3","1"
"2016/1/1","34","3","1"
"2016/1/1","37","3","1"
"2016/1/1","39","3","1"
"2016/1/1","40","3","1"
"2016/1/1","44","3","1"
"2016/1/1","45","3","1"
"2016/1/1","46","3","1"
"2016/2/1","2","3","1"
"2016/2/1","8","3","1"
"2016/2/1","12","3","1"
"2016/2/1","19","3","1"
"2016/2/1","26","3","1"
"2016/2/1","27","3","1"
"2016/2/1","28","3","1"
"2016/2/1","29","3","1"
"2016/2/1","31","3","1"
"2016/2/1","34","3","1"
"2016/2/1","39","3","1"
"2016/2/1","41","3","1"
"2016/2/1","44","3","1"
"2016/2/1","45","3","1"
"2016/2/29","2","3","1"
"2016/2/29","8","3","1"
"2016/2/29","11","3","1"
"2016/2/29","12","3","1"
"2016/2/29","19","3","1"
"2016/2/29","26","3","1"
"2016/2/29","29","3","1"
"2016/2/29","34","3","1"
"2016/2/29","39","3","1"
"2016/2/29","41","3","1"
"2016/2/29","45","3","1"
"2016/3/31","2","3","1"
"2016/3/31","8","3","1"
"2016/3/31","11","3","1"
"2016/3/31","19","3","1"
"2016/3/31","26","3","1"
"2016/3/31","27","3","1"
"2016/3/31","29","3","1"
"2016/3/31","31","3","1"
"2016/3/31","34","3","1"
"2016/3/31","39","3","1"
"2016/3/31","41","3","1"
"2017/3/1","41","3","1"
"2017/3/1","44","3","1"
"2017/3/1","45","3","1"
"2017/4/1","2","3","1"
"2017/4/1","19","3","1"
"2017/4/1","29","3","1"
"2017/4/1","34","3","1"
"2017/4/1","41","3","1"
"2017/4/1","45","3","1"
"2017/5/1","2","3","1"
"2017/5/1","8","3","1"
"2017/5/1","11","3","1"
"2017/5/1","12","3","1"
"2017/5/1","19","3","1"
"2017/9/1","26","3","1"
"2017/9/1","27","3","1"
"2017/9/1","28","3","1"
"2017/9/1","29","3","1"
"2017/9/1","31","3","1"
"2017/9/1","34","3","1"
"2017/9/1","39","3","1"
"2017/9/1","41","3","1"
"2017/9/1","44","3","1"
"2017/9/1","45","3","1"
"2017/10/1","2","3","1"
"2017/10/1","8","3","1"
"2017/10/1","11","3","1"
"2017/10/1","12","3","1"
"2017/10/1","16","3","1"
"2017/10/1","19","3","1"
"2017/10/1","26","3","1"
"2017/10/1","27","3","1"
"2017/10/1","28","3","1"
"2017/10/1","29","3","1"
"2017/10/1","31","3","1"
"2017/10/1","34","3","1"
"2017/10/1","36","3","1"
"2017/10/1","39","3","1"
"2017/10/1","41","3","1"
"2017/10/1","44","3","1"
"2017/10/1","45","3","1"
"2017/11/1","2","3","1"
"2017/11/1","8","3","1"
"2017/11/1","11","3","1"
"2017/11/1","19","3","1"
"2017/11/1","26","3","1"
"2017/11/1","34","3","1"
"2017/11/1","39","3","1"
"2017/11/1","41","3","1"
"2017/11/1","44","3","1"
"2017/11/1","45","3","1"
"2017/12/1","34","3","1"
"2017/12/1","39","3","1"
"2017/12/1","41","3","1"
"2017/12/1","45","3","1"
"2018/1/1","2","3","1"
"2016/3/31","44","3","1"
"2016/3/31","45","3","1"
"2017/5/1","2","3","1"
"2017/5/1","8","3","1"
"2017/5/1","11","3","1"
"2017/5/1","19","3","1"
"2017/5/1","26","3","1"
"2017/5/1","34","3","1"
"2017/5/1","39","3","1"
"2017/5/1","41","3","1"
"2017/5/1","44","3","1"
"2017/5/1","45","3","1"
"2016/5/31","2","3","1"
"2016/5/31","8","3","1"
"2016/5/31","11","3","1"
"2016/5/31","12","3","1"
"2016/5/31","16","3","1"
"2016/5/31","19","3","1"
"2016/5/31","26","3","1"
"2016/5/31","27","3","1"
"2016/5/31","28","3","1"
"2016/5/31","29","3","1"
"2016/5/31","31","3","1"
"2016/5/31","34","3","1"
"2016/5/31","36","3","1"
"2016/5/31","39","3","1"
"2016/5/31","41","3","1"
"2016/5/31","44","3","1"
"2016/5/31","45","3","1"
"2016/6/30","34","3","1"
"2016/6/30","39","3","1"
"2016/6/30","41","3","1"
"2016/6/30","45","3","1"
"2016/7/31","2","3","1"
"2016/7/31","8","3","1"
"2016/7/31","11","3","1"
"2016/7/31","19","3","1"
"2018/3/1","11","3","1"
"2018/3/1","12","3","1"
"2018/3/1","15","3","1"
"2018/3/1","19","3","1"
"2018/3/1","27","3","1"
"2018/3/1","28","3","1"
"2018/3/1","29","3","1"
"2018/3/1","31","3","1"
"2018/3/1","34","3","1"
"2018/3/1","36","3","1"
"2018/3/1","39","3","1"
"2018/3/1","41","3","1"
"2018/3/1","44","3","1"
"2018/4/1","2","3","1"
"2018/4/1","8","3","1"
"2017/5/1","26","3","1"
"2017/5/1","29","3","1"
"2017/5/1","34","3","1"
"2017/5/1","39","3","1"
"2017/5/1","41","3","1"
"2017/5/1","45","3","1"
"2017/6/1","2","3","1"
"2017/6/1","4","3","1"
"2017/6/1","7","3","1"
"2017/6/1","8","3","1"
"2017/6/1","11","3","1"
"2017/6/1","12","3","1"
"2017/6/1","15","3","1"
"2017/6/1","19","3","1"
"2017/6/1","24","3","1"
"2017/6/1","26","3","1"
"2017/6/1","27","3","1"
"2017/6/1","28","3","1"
"2017/6/1","29","3","1"
"2017/6/1","31","3","1"
"2017/6/1","36","3","1"
"2017/6/1","37","3","1"
"2017/6/1","39","3","1"
"2017/6/1","40","3","1"
"2017/6/1","41","3","1"
"2017/6/1","44","3","1"
"2017/6/1","45","3","1"
"2017/6/1","47","3","1"
"2017/7/1","8","3","1"
"2017/7/1","11","3","1"
"2017/7/1","12","3","1"
"2017/7/1","15","3","1"
"2017/7/1","19","3","1"
"2017/7/1","24","3","1"
"2017/7/1","26","3","1"
"2017/7/1","27","3","1"
"2017/7/1","28","3","1"
"2017/7/1","29","3","1"
"2017/7/1","31","3","1"
"2017/7/1","34","3","1"
"2017/7/1","37","3","1"
"2017/7/1","39","3","1"
"2017/7/1","40","3","1"
"2017/7/1","44","3","1"
"2017/7/1","45","3","1"
"2017/7/1","46","3","1"
"2017/8/1","2","3","1"
"2017/8/1","8","3","1"
"2017/8/1","11","3","1"
"2017/8/1","19","3","1"
"2017/8/1","26","3","1"
"2017/8/1","27","3","1"
"2017/8/1","29","3","1"
"2017/8/1","31","3","1"
"2017/8/1","34","3","1"
"2017/8/1","39","3","1"
"2017/8/1","41","3","1"
"2017/8/1","44","3","1"
"2017/8/1","45","3","1"
"2017/9/1","2","3","1"
"2017/9/1","8","3","1"
"2017/9/1","12","3","1"
"2017/9/1","19","3","1"
"2016/7/31","26","3","1"
"2016/7/31","27","3","1"
"2016/7/31","29","3","1"
"2016/7/31","31","3","1"
"2016/7/31","34","3","1"
"2016/7/31","39","3","1"
"2016/7/31","41","3","1"
"2016/7/31","44","3","1"
"2016/7/31","45","3","1"
"2016/8/31","2","3","1"
"2016/8/31","8","3","1"
"2016/8/31","11","3","1"
"2016/8/31","19","3","1"
"2016/8/31","26","3","1"
"2016/8/31","34","3","1"
"2016/8/31","39","3","1"
"2016/8/31","41","3","1"
"2016/8/31","44","3","1"
"2016/8/31","45","3","1"
"2016/9/30","8","3","1"
"2016/9/30","11","3","1"
"2016/9/30","12","3","1"
"2016/9/30","15","3","1"
"2016/9/30","19","3","1"
"2016/9/30","24","3","1"
"2016/9/30","26","3","1"
"2016/9/30","27","3","1"
"2016/9/30","28","3","1"
"2016/9/30","29","3","1"
"2016/9/30","31","3","1"
"2016/9/30","34","3","1"
"2016/9/30","37","3","1"
"2016/9/30","39","3","1"
"2016/9/30","40","3","1"
"2016/9/30","44","3","1"
"2016/9/30","45","3","1"
"2016/9/30","46","3","1"
"2016/10/31","2","3","1"
"2016/10/31","8","3","1"
"2016/10/31","11","3","1"
"2016/10/31","19","3","1"
"2016/10/31","26","3","1"
"2016/10/31","34","3","1"
"2016/10/31","39","3","1"
"2016/10/31","41","3","1"
"2016/10/31","44","3","1"
"2016/10/31","45","3","1"
"2016/11/30","2","3","1"
"2016/11/30","8","3","1"
"2016/11/30","11","3","1"
"2018/1/1","8","3","1"
"2018/1/1","26","3","1"
"2018/1/1","34","3","1"
"2018/1/1","39","3","1"
"2018/1/1","41","3","1"
"2018/1/1","45","3","1"
"2018/2/1","2","3","1"
"2018/2/1","8","3","1"
"2018/2/1","11","3","1"
"2018/2/1","12","3","1"
"2018/2/1","19","3","1"
"2018/2/1","24","3","1"
"2018/2/1","26","3","1"
"2018/2/1","28","3","1"
"2018/2/1","34","3","1"
"2018/2/1","39","3","1"
"2018/2/1","41","3","1"
"2018/2/1","44","3","1"
"2018/2/1","45","3","1"
"2018/3/1","2","3","1"
"2018/3/1","4","3","1"
"2018/3/1","8","3","1"
"2016/11/30","12","3","1"
"2016/11/30","16","3","1"
"2016/11/30","19","3","1"
"2016/11/30","27","3","1"
"2016/11/30","28","3","1"
"2016/11/30","29","3","1"
"2016/11/30","31","3","1"
"2016/11/30","34","3","1"
"2016/11/30","36","3","1"
"2016/11/30","39","3","1"
"2016/11/30","41","3","1"
"2016/11/30","44","3","1"
"2016/12/31","34","3","1"
"2016/12/31","39","3","1"
"2016/12/31","42","3","1"
"2016/12/31","44","3","1"
"2016/12/31","45","3","1"
"2017/1/31","3","3","1"
"2017/1/31","5","3","1"
"2017/1/31","9","3","1"
"2017/1/31","12","3","1"
"2017/1/31","13","3","1"
"2017/1/31","14","3","1"
"2017/1/31","14","3","1"
"2017/1/31","26","3","1"
"2017/1/31","30","3","1"
"2017/1/31","32","3","1"
"2017/1/31","33","3","1"
"2017/1/31","35","3","1"
"2017/1/31","40","3","1"
"2017/3/1","2","3","1"
"2017/3/1","7","3","1"
"2017/3/1","8","3","1"
"2017/3/1","11","3","1"
"2017/3/1","12","3","1"
"2017/3/1","14","3","1"
"2017/3/1","19","3","1"
"2017/3/1","26","3","1"
"2017/3/1","27","3","1"
"2017/3/1","29","3","1"
"2017/3/1","31","3","1"
"2017/3/1","34","3","1"
"2017/3/1","39","3","1"
"2018/4/1","26","3","1"
"2018/4/1","31","3","1"
"2018/4/1","34","3","1"
"2018/4/1","39","3","1"
"2018/4/1","41","3","1"
"2018/4/1","45","3","1"
"2018/5/1","2","3","1"
"2018/5/1","8","3","1"
"2018/5/1","11","3","1"
"2018/5/1","12","3","1"
"2018/5/1","19","3","1"
"2018/5/1","25","3","1"
"2018/5/1","27","3","1"
"2018/5/1","29","3","1"
"2018/5/1","34","3","1"
"2018/5/1","39","3","1"
"2018/5/1","41","3","1"
"2018/5/1","44","3","1"
"2018/8/1","45","3","1"
"2018/9/1","45","3","1"
"2018/10/1","2","3","1"
"2018/10/1","11","3","1"
"2018/10/1","19","3","1"
"2018/10/1","26","3","1"
"2018/10/1","29","3","1"
"2018/10/1","34","3","1"
"2018/10/1","39","3","1"
"2018/10/1","41","3","1"
"2018/10/1","45","3","1"
"2018/11/1","41","3","1"
"2018/11/1","45","3","1"
"2017/10/1","2","15","1"
"2017/10/1","4","15","1"
"2017/10/1","6","15","1"
"2017/10/1","11","15","1"
"2017/10/1","12","15","1"
"2017/10/1","15","15","1"
"2017/10/1","16","15","1"
"2017/10/1","17","15","1"
"2017/10/1","18","15","1"
"2017/10/1","19","15","1"
"2017/10/1","20","15","1"
"2017/10/1","23","15","1"
"2017/10/1","24","15","1"
"2017/10/1","26","15","1"
"2017/10/1","27","15","1"
"2017/10/1","28","15","1"
"2017/10/1","29","15","1"
"2017/10/1","31","15","1"
"2017/10/1","34","15","1"
"2017/10/1","36","15","1"
"2017/10/1","37","15","1"
"2017/10/1","40","15","1"
"2017/10/1","41","15","1"
"2017/10/1","42","15","1"
"2017/10/1","44","15","1"
"2017/10/1","46","15","1"
"2017/10/1","47","15","1"
"2017/11/1","1","15","1"
"2017/11/1","2","15","1"
"2017/11/1","4","15","1"
"2017/11/1","6","15","1"
"2017/11/1","7","15","1"
"2017/11/1","12","15","1"
"2017/11/1","14","15","1"
"2017/11/1","15","15","1"
"2017/11/1","16","15","1"
"2017/11/1","17","15","1"
"2017/11/1","18","15","1"
"2017/11/1","20","15","1"
"2017/11/1","21","15","1"
"2017/11/1","22","15","1"
"2017/11/1","24","15","1"
"2017/11/1","26","15","1"
"2017/11/1","27","15","1"
"2017/11/1","28","15","1"
"2017/11/1","29","15","1"
"2017/11/1","31","15","1"
"2017/11/1","33","15","1"
"2017/11/1","34","15","1"
"2017/11/1","36","15","1"
"2017/11/1","40","15","1"
"2017/11/1","41","15","1"
"2017/11/1","42","15","1"
"2017/11/1","44","15","1"
"2017/11/1","46","15","1"
"2017/11/1","47","15","1"
"2017/12/1","1","15","1"
"2017/12/1","2","15","1"
"2017/12/1","3","15","1"
"2017/12/1","4","15","1"
"2017/12/1","6","15","1"
"2017/12/1","7","15","1"
"2017/12/1","9","15","1"
"2017/12/1","10","15","1"
"2017/12/1","11","15","1"
"2017/12/1","12","15","1"
"2017/12/1","14","15","1"
"2017/12/1","15","15","1"
"2017/12/1","16","15","1"
"2017/12/1","18","15","1"
"2017/12/1","20","15","1"
"2017/12/1","21","15","1"
"2017/12/1","22","15","1"
"2017/12/1","24","15","1"
"2017/12/1","25","15","1"
"2017/12/1","27","15","1"
"2017/12/1","28","15","1"
"2017/12/1","32","15","1"
"2017/12/1","33","15","1"
"2017/12/1","34","15","1"
"2017/12/1","37","15","1"
"2017/12/1","39","15","1"
"2017/12/1","42","15","1"
"2017/12/1","44","15","1"
"2017/12/1","46","15","1"
"2017/12/1","47","15","1"
"2018/1/1","1","15","1"
"2017/5/1","1","15","1"
"2017/5/1","2","15","1"
"2017/5/1","4","15","1"
"2017/5/1","6","15","1"
"2017/5/1","7","15","1"
"2017/5/1","12","15","1"
"2017/5/1","14","15","1"
"2017/5/1","15","15","1"
"2017/5/1","16","15","1"
"2017/5/1","17","15","1"
"2017/5/1","18","15","1"
"2017/5/1","20","15","1"
"2017/5/1","21","15","1"
"2017/5/1","22","15","1"
"2017/5/1","24","15","1"
"2017/5/1","26","15","1"
"2017/5/1","27","15","1"
"2017/5/1","28","15","1"
"2017/5/1","29","15","1"
"2017/5/1","31","15","1"
"2017/5/1","33","15","1"
"2017/5/1","34","15","1"
"2017/5/1","36","15","1"
"2017/5/1","40","15","1"
"2017/5/1","41","15","1"
"2017/5/1","42","15","1"
"2017/5/1","44","15","1"
"2017/5/1","46","15","1"
"2017/5/1","47","15","1"
"2016/5/31","2","15","1"
"2016/5/31","4","15","1"
"2016/5/31","6","15","1"
"2016/5/31","11","15","1"
"2016/5/31","12","15","1"
"2016/5/31","15","15","1"
"2016/5/31","16","15","1"
"2016/5/31","17","15","1"
"2016/5/31","18","15","1"
"2016/5/31","19","15","1"
"2016/5/31","20","15","1"
"2016/5/31","23","15","1"
"2016/5/31","24","15","1"
"2016/5/31","26","15","1"
"2016/5/31","27","15","1"
"2016/5/31","28","15","1"
"2016/5/31","29","15","1"
"2016/5/31","31","15","1"
"2016/5/31","34","15","1"
"2016/5/31","36","15","1"
"2016/5/31","37","15","1"
"2016/5/31","40","15","1"
"2016/5/31","41","15","1"
"2016/5/31","42","15","1"
"2016/5/31","44","15","1"
"2016/5/31","46","15","1"
"2016/5/31","47","15","1"
"2016/6/30","1","15","1"
"2016/6/30","2","15","1"
"2016/6/30","3","15","1"
"2016/6/30","4","15","1"
"2016/6/30","6","15","1"
"2016/6/30","7","15","1"
"2016/6/30","9","15","1"
"2016/6/30","10","15","1"
"2016/6/30","11","15","1"
"2016/6/30","12","15","1"
"2016/6/30","14","15","1"
"2016/6/30","15","15","1"
"2016/6/30","16","15","1"
"2016/6/30","18","15","1"
"2016/6/30","20","15","1"
"2016/6/30","21","15","1"
"2016/6/30","22","15","1"
"2016/6/30","24","15","1"
"2016/6/30","25","15","1"
"2016/6/30","27","15","1"
"2016/6/30","28","15","1"
"2016/6/30","32","15","1"
"2016/6/30","33","15","1"
"2016/6/30","34","15","1"
"2016/6/30","37","15","1"
"2016/6/30","39","15","1"
"2016/6/30","42","15","1"
"2016/6/30","44","15","1"
"2016/6/30","46","15","1"
"2016/6/30","47","15","1"
"2018/3/1","17","15","1"
"2018/3/1","19","15","1"
"2018/3/1","20","15","1"
"2018/3/1","21","15","1"
"2018/3/1","22","15","1"
"2018/3/1","27","15","1"
"2018/3/1","33","15","1"
"2018/3/1","41","15","1"
"2018/3/1","44","15","1"
"2018/3/1","46","15","1"
"2018/3/1","47","15","1"
"2016/8/31","1","15","1"
"2016/8/31","2","15","1"
"2016/8/31","4","15","1"
"2016/8/31","6","15","1"
"2016/8/31","7","15","1"
"2016/8/31","12","15","1"
"2016/8/31","14","15","1"
"2016/8/31","15","15","1"
"2016/8/31","16","15","1"
"2016/8/31","17","15","1"
"2016/8/31","18","15","1"
"2016/8/31","20","15","1"
"2016/8/31","21","15","1"
"2016/8/31","22","15","1"
"2016/8/31","24","15","1"
"2016/8/31","26","15","1"
"2016/8/31","27","15","1"
"2016/8/31","28","15","1"
"2016/8/31","29","15","1"
"2016/8/31","31","15","1"
"2016/8/31","33","15","1"
"2016/8/31","34","15","1"
"2016/8/31","36","15","1"
"2016/8/31","40","15","1"
"2016/8/31","41","15","1"
"2016/8/31","42","15","1"
"2016/8/31","44","15","1"
"2016/8/31","46","15","1"
"2016/8/31","47","15","1"
"2016/10/31","1","15","1"
"2016/10/31","2","15","1"
"2016/10/31","4","15","1"
"2016/10/31","6","15","1"
"2016/10/31","7","15","1"
"2016/10/31","12","15","1"
"2016/10/31","14","15","1"
"2016/10/31","15","15","1"
"2016/10/31","16","15","1"
"2016/10/31","17","15","1"
"2016/10/31","18","15","1"
"2016/10/31","20","15","1"
"2016/10/31","21","15","1"
"2016/10/31","22","15","1"
"2016/10/31","24","15","1"
"2016/10/31","26","15","1"
"2016/10/31","27","15","1"
"2016/10/31","28","15","1"
"2016/10/31","29","15","1"
"2016/10/31","31","15","1"
"2016/10/31","33","15","1"
"2016/10/31","34","15","1"
"2016/10/31","36","15","1"
"2016/10/31","40","15","1"
"2016/10/31","41","15","1"
"2016/10/31","42","15","1"
"2016/10/31","44","15","1"
"2016/10/31","46","15","1"
"2016/10/31","47","15","1"
"2016/11/30","2","15","1"
"2016/11/30","4","15","1"
"2016/11/30","6","15","1"
"2018/1/1","3","15","1"
"2018/1/1","4","15","1"
"2018/1/1","6","15","1"
"2018/1/1","7","15","1"
"2018/1/1","8","15","1"
"2018/1/1","9","15","1"
"2018/1/1","14","15","1"
"2018/1/1","17","15","1"
"2018/1/1","19","15","1"
"2018/1/1","20","15","1"
"2018/1/1","21","15","1"
"2018/1/1","22","15","1"
"2018/1/1","24","15","1"
"2018/1/1","25","15","1"
"2018/1/1","31","15","1"
"2018/1/1","32","15","1"
"2018/1/1","35","15","1"
"2018/1/1","40","15","1"
"2018/1/1","42","15","1"
"2018/1/1","46","15","1"
"2018/2/1","1","15","1"
"2018/2/1","3","15","1"
"2018/2/1","6","15","1"
"2018/2/1","9","15","1"
"2018/2/1","14","15","1"
"2018/2/1","16","15","1"
"2018/2/1","17","15","1"
"2018/2/1","18","15","1"
"2018/2/1","19","15","1"
"2018/2/1","21","15","1"
"2018/2/1","32","15","1"
"2018/2/1","33","15","1"
"2018/2/1","35","15","1"
"2018/2/1","36","15","1"
"2018/2/1","40","15","1"
"2018/2/1","42","15","1"
"2018/2/1","46","15","1"
"2018/2/1","47","15","1"
"2018/3/1","2","15","1"
"2018/3/1","3","15","1"
"2018/3/1","4","15","1"
"2018/3/1","9","15","1"
"2018/3/1","10","15","1"
"2016/11/30","11","15","1"
"2016/11/30","12","15","1"
"2016/11/30","15","15","1"
"2016/11/30","16","15","1"
"2016/11/30","17","15","1"
"2016/11/30","18","15","1"
"2016/11/30","19","15","1"
"2016/11/30","20","15","1"
"2016/11/30","23","15","1"
"2016/11/30","27","15","1"
"2016/11/30","28","15","1"
"2016/11/30","29","15","1"
"2016/11/30","34","15","1"
"2016/11/30","36","15","1"
"2016/11/30","37","15","1"
"2016/11/30","40","15","1"
"2016/11/30","41","15","1"
"2016/11/30","44","15","1"
"2016/11/30","46","15","1"
"2016/11/30","47","15","1"
"2016/12/31","2","15","1"
"2016/12/31","3","15","1"
"2016/12/31","4","15","1"
"2016/12/31","6","15","1"
"2016/12/31","7","15","1"
"2016/12/31","9","15","1"
"2016/12/31","10","15","1"
"2016/12/31","11","15","1"
"2016/12/31","12","15","1"
"2016/12/31","13","15","1"
"2016/12/31","14","15","1"
"2016/12/31","15","15","1"
"2016/12/31","16","15","1"
"2016/12/31","18","15","1"
"2016/12/31","20","15","1"
"2016/12/31","21","15","1"
"2016/12/31","22","15","1"
"2016/12/31","24","15","1"
"2016/12/31","25","15","1"
"2016/12/31","27","15","1"
"2016/12/31","28","15","1"
"2016/12/31","32","15","1"
"2016/12/31","33","15","1"
"2016/12/31","34","15","1"
"2016/12/31","37","15","1"
"2016/12/31","39","15","1"
"2016/12/31","42","15","1"
"2016/12/31","44","15","1"
"2016/12/31","47","15","1"
"2016/1/1","2","4","1"
"2016/1/1","5","4","1"
"2016/1/1","8","4","1"
"2016/1/1","27","4","1"
"2016/1/1","29","4","1"
"2016/1/1","41","4","1"
"2016/1/1","45","4","1"
"2016/2/1","8","4","1"
"2016/2/1","11","4","1"
"2016/2/1","12","4","1"
"2016/2/1","19","4","1"
"2016/2/1","24","4","1"
"2016/2/1","26","4","1"
"2016/2/1","28","4","1"
